ts,scan_id,direction,entry,base_sl,shadow_sl,base_tp,shadow_tp,base_risk,shadow_risk,base_reward,shadow_reward,base_rr,shadow_rr,sl_delta,tp_delta,sl_reason,tp_reason,support,resistance,diagnostic_only
2026-09-22T20:24:27.551732+00:00,20260922T202426.308912Z,LONG,86319.98,86167.08799999999,86167.08799999999,86574.8,86460.131,152.8920000000071,152.8920000000071,254.82000000000698,140.15099999999802,1.6666666666666667,0.9166666666666111,0.0,-114.66900000000896,ATR_BASE,NEAR_1h_RETEST,"{""price"": 86276.034, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.3449179813201145, ""event"": ""RECLAIM"", ""strength"": 0.63}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.08942222814409437, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T20:24:27.675654+00:00,20260922T202426.308912Z,SHORT,86319.98,86472.872,86472.872,86065.15999999999,86179.829,152.8920000000071,152.8920000000071,254.82000000000698,140.15099999999802,1.6666666666666667,0.9166666666666111,0.0,114.66900000000896,ATR_BASE,NEAR_5m_RECLAIM,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.08942222814409437, ""event"": ""RETEST"", ""strength"": 0.65}","{""price"": 86276.034, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.3449179813201145, ""event"": ""RECLAIM"", ""strength"": 0.63}",True
2026-09-22T20:38:56.802912+00:00,20260922T203855.697522Z,LONG,86364.46,86213.65428571429,86213.65428571429,86615.80285714287,86502.69857142858,150.8057142857142,150.8057142857142,251.3428571428667,138.23857142857742,1.6666666666666667,0.9166666666667068,0.0,-113.10428571428929,ATR_BASE,NEAR_1h_RETEST,"{""price"": 86324.26, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790092200, ""last_ts"": 1790092200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.3198817778789107, ""event"": ""RETEST"", ""strength"": 0.28}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.009545688646883908, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T20:38:56.998502+00:00,20260922T203855.697522Z,SHORT,86364.46,86515.26571428572,86515.26571428572,86113.11714285714,86113.11714285714,150.8057142857142,150.8057142857142,251.3428571428667,251.3428571428667,1.6666666666666667,1.666666666666731,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.009545688646883908, ""event"": ""RETEST"", ""strength"": 0.65}","{""price"": 86324.26, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790092200, ""last_ts"": 1790092200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.3198817778789107, ""event"": ""RETEST"", ""strength"": 0.28}",True
2026-09-22T20:51:10.472214+00:00,20260922T205109.598676Z,LONG,86327.63,86209.0982857143,86209.0982857143,86525.18285714286,86436.28407142857,118.53171428570931,118.53171428570931,197.55285714285856,108.65407142856566,1.6666666666666667,0.9166666666666564,0.0,-88.8987857142929,ATR_BASE,NEAR_1h_RETEST,"{""price"": 86324.26, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790092200, ""last_ts"": 1790092200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.03411745138743172, ""event"": ""RETEST"", ""strength"": 0.28}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.07495363522654955, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T20:51:10.618512+00:00,20260922T205109.598676Z,SHORT,86327.63,86446.16171428571,86446.16171428571,86130.07714285715,86130.07714285715,118.53171428570931,118.53171428570931,197.55285714285856,197.55285714285856,1.6666666666666667,1.6666666666667485,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.07495363522654955, ""event"": ""RETEST"", ""strength"": 0.65}","{""price"": 86324.26, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790092200, ""last_ts"": 1790092200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.03411745138743172, ""event"": ""RETEST"", ""strength"": 0.28}",True
2026-09-22T21:01:32.722640+00:00,20260922T210131.570431Z,LONG,86285.46,86179.30028571429,86179.30028571429,86462.39285714287,86462.39285714287,106.15971428572084,106.15971428572084,176.9328571428632,176.9328571428632,1.6666666666666667,1.666666666666621,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86263.29333333333, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790097300, ""last_ts"": 1790105700, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.2505658589887995, ""event"": ""RETEST"", ""strength"": 0.48}","{""price"": 86304.84999999999, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790092200, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.21917918823103613, ""event"": ""RETEST"", ""strength"": 0.48}",True
2026-09-22T21:01:32.898786+00:00,20260922T210131.570431Z,SHORT,86285.46,86391.61971428573,86391.61971428573,86108.52714285714,86108.52714285714,106.15971428572084,106.15971428572084,176.9328571428632,176.9328571428632,1.6666666666666667,1.666666666666621,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86304.84999999999, ""touches"": 3, ""kind"": ""RESISTANCE"", ""first_ts"": 1790092200, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.21917918823103613, ""event"": ""RETEST"", ""strength"": 0.48}","{""price"": 86263.29333333333, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790097300, ""last_ts"": 1790105700, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.2505658589887995, ""event"": ""RETEST"", ""strength"": 0.48}",True
2026-09-22T21:17:57.359404+00:00,20260922T211756.466636Z,LONG,86262.99,86164.986,86164.986,86426.33,86426.33,98.00400000000081,98.00400000000081,163.3399999999965,163.3399999999965,1.6666666666666667,1.6666666666666172,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86255.595, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790101800, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.039115010144308265, ""event"": ""RETEST"", ""strength"": 0.47}","{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.39371862372944466, ""event"": ""NONE"", ""strength"": 0.28}",True
2026-09-22T21:17:57.555645+00:00,20260922T211756.466636Z,SHORT,86262.99,86360.994,86360.994,86099.65000000001,86099.65000000001,98.00400000000081,98.00400000000081,163.3399999999965,163.3399999999965,1.6666666666666667,1.6666666666666172,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.39371862372944466, ""event"": ""NONE"", ""strength"": 0.28}","{""price"": 86255.595, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790101800, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.039115010144308265, ""event"": ""RETEST"", ""strength"": 0.47}",True
2026-09-22T21:31:26.701988+00:00,20260922T213124.811761Z,LONG,86254.52,86169.53085714286,86169.53085714286,86396.16857142857,86396.16857142857,84.98914285714272,84.98914285714272,141.64857142856636,141.64857142856636,1.6666666666666667,1.6666666666666097,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86230.5425, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790109900, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.1354923471859406, ""event"": ""RETEST"", ""strength"": 0.67}","{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5736026786612659, ""event"": ""NONE"", ""strength"": 0.28}",True
2026-09-22T21:31:26.903722+00:00,20260922T213124.811761Z,SHORT,86254.52,86339.50914285715,86339.50914285715,86112.87142857144,86176.6132857143,84.98914285714272,84.98914285714272,141.64857142856636,77.90671428570931,1.6666666666666667,0.9166666666666096,0.0,63.74185714285704,ATR_BASE,NEAR_15m_RETEST,"{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5736026786612659, ""event"": ""NONE"", ""strength"": 0.28}","{""price"": 86230.5425, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790109900, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.1354923471859406, ""event"": ""RETEST"", ""strength"": 0.67}",True
2026-09-22T21:44:08.626730+00:00,20260922T214407.423417Z,LONG,86199.27,86112.37971428572,86112.37971428572,86344.08714285716,86344.08714285716,86.89028571428207,86.89028571428207,144.81714285715134,144.81714285715134,1.6666666666666667,1.6666666666668342,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86143.83, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790107200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.7656552105117986, ""event"": ""NONE"", ""strength"": 0.18000000000000002}","{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.3240835733730965, ""event"": ""NONE"", ""strength"": 0.28}",True
2026-09-22T21:44:08.744256+00:00,20260922T214407.423417Z,SHORT,86199.27,86286.16028571429,86286.16028571429,86054.45285714285,86054.45285714285,86.89028571428207,86.89028571428207,144.81714285715134,144.81714285715134,1.6666666666666667,1.6666666666668342,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.3240835733730965, ""event"": ""NONE"", ""strength"": 0.28}","{""price"": 86143.83, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790107200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.7656552105117986, ""event"": ""NONE"", ""strength"": 0.18000000000000002}",True
2026-09-22T21:54:28.435028+00:00,20260922T215427.597041Z,LONG,86244.02,86149.304,86149.304,86401.88,86401.88,94.71600000000035,94.71600000000035,157.86000000000058,157.86000000000058,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86230.5425, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790109900, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.079915715465624, ""event"": ""RETEST"", ""strength"": 0.67}","{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6477258330163932, ""event"": ""RECLAIM"", ""strength"": 0.43000000000000005}",True
2026-09-22T21:54:28.619058+00:00,20260922T215427.597041Z,SHORT,86244.02,86338.736,86338.736,86086.16,86157.197,94.71600000000035,94.71600000000035,157.86000000000058,86.82300000000396,1.6666666666666667,0.916666666666705,0.0,71.03699999999662,ATR_BASE,NEAR_15m_RETEST,"{""price"": 86295.14499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790094300, ""last_ts"": 1790107500, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.6477258330163932, ""event"": ""RECLAIM"", ""strength"": 0.43000000000000005}","{""price"": 86230.5425, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790109900, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.079915715465624, ""event"": ""RETEST"", ""strength"": 0.67}",True
2026-09-22T22:07:44.587852+00:00,20260922T220743.165280Z,LONG,86127.38,86012.91714285714,86012.91714285714,86318.15142857144,86318.15142857144,114.46285714286205,114.46285714286205,190.7714285714319,190.7714285714319,1.6666666666666667,1.6666666666666243,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86050.0, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790094600, ""last_ts"": 1790094600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.4388131645569859, ""event"": ""RETEST"", ""strength"": 0.37}","{""price"": 86135.265, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790076600, ""last_ts"": 1790107200, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.04471493670883079, ""event"": ""RETEST"", ""strength"": 0.47}",True
2026-09-22T22:07:44.770065+00:00,20260922T220743.165280Z,SHORT,86127.38,86230.15760228781,86230.15760228781,85892.78886572213,85892.78886572213,102.77760228780971,102.77760228780971,234.59113427787088,234.59113427787088,2.2825122308354913,2.282512230835486,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86135.265, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790076600, ""last_ts"": 1790107200, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.04471493670883079, ""event"": ""RETEST"", ""strength"": 0.47}","{""price"": 86050.0, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790094600, ""last_ts"": 1790094600, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.4388131645569859, ""event"": ""RETEST"", ""strength"": 0.37}",True
2026-09-22T22:22:26.311303+00:00,20260922T222224.477235Z,LONG,86218.07,86090.91885714287,86090.91885714287,86429.98857142858,86334.62521428573,127.15114285713935,127.15114285713935,211.91857142857043,116.55521428571956,1.6666666666666667,0.9166666666667335,0.0,-95.36335714285087,ATR_BASE,NEAR_1h_RETEST,"{""price"": 86208.19666666667, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790110500, ""last_ts"": 1790112300, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.09318044442050571, ""event"": ""RETEST"", ""strength"": 0.48}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.3057739439284847, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T22:22:26.473849+00:00,20260922T222224.477235Z,SHORT,86218.07,86345.22114285715,86345.22114285715,86006.15142857144,86006.15142857144,127.15114285713935,127.15114285713935,211.91857142857043,211.91857142857043,1.6666666666666667,1.6666666666667047,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.3057739439284847, ""event"": ""RETEST"", ""strength"": 0.65}","{""price"": 86208.19666666667, ""touches"": 3, ""kind"": ""SUPPORT"", ""first_ts"": 1790110500, ""last_ts"": 1790112300, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.09318044442050571, ""event"": ""RETEST"", ""strength"": 0.48}",True
2026-09-22T22:35:04.611219+00:00,20260922T223503.676381Z,LONG,86217.79,86084.91657142856,86084.91657142856,86439.24571428572,86439.24571428572,132.87342857143085,132.87342857143085,221.45571428572293,221.45571428572293,1.6666666666666667,1.6666666666667032,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86158.545, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790113200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5350505421915545, ""event"": ""RETEST"", ""strength"": 0.38}","{""price"": 86360.58, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790110800, ""last_ts"": 1790110800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.2895580541740639, ""event"": ""NONE"", ""strength"": 0.18000000000000002}",True
2026-09-22T22:35:04.799943+00:00,20260922T223503.676381Z,SHORT,86217.79,86350.66342857142,86350.66342857142,85996.33428571427,85996.33428571427,132.87342857143085,132.87342857143085,221.45571428572293,221.45571428572293,1.6666666666666667,1.6666666666667032,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86360.58, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790110800, ""last_ts"": 1790110800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.2895580541740639, ""event"": ""NONE"", ""strength"": 0.18000000000000002}","{""price"": 86158.545, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790113200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5350505421915545, ""event"": ""RETEST"", ""strength"": 0.38}",True
2026-09-22T22:46:46.464309+00:00,20260922T224645.373463Z,LONG,86254.95,86121.132,86121.132,86477.98,86477.98,133.8179999999993,133.8179999999993,223.02999999999884,223.02999999999884,1.6666666666666665,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86230.5425, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790109900, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.14388184765674888, ""event"": ""RETEST"", ""strength"": 0.67}","{""price"": 86360.58, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790110800, ""last_ts"": 1790110800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.947226830471275, ""event"": ""NONE"", ""strength"": 0.18000000000000002}",True
2026-09-22T22:46:46.662104+00:00,20260922T224645.373463Z,SHORT,86254.95,86388.768,86388.768,86031.92,86132.28349999999,133.8179999999993,133.8179999999993,223.02999999999884,122.66650000000664,1.6666666666666665,0.916666666666721,0.0,100.3634999999922,ATR_BASE,NEAR_15m_RETEST,"{""price"": 86360.58, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790110800, ""last_ts"": 1790110800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.947226830471275, ""event"": ""NONE"", ""strength"": 0.18000000000000002}","{""price"": 86230.5425, ""touches"": 4, ""kind"": ""SUPPORT"", ""first_ts"": 1790070300, ""last_ts"": 1790109900, ""timeframe"": ""15m"", ""tf_weight"": 0.3, ""distance_atr"": 0.14388184765674888, ""event"": ""RETEST"", ""strength"": 0.67}",True
2026-09-22T22:55:58.363044+00:00,20260922T225557.468769Z,LONG,86190.35,86057.68142857144,86057.68142857144,86411.46428571429,86411.46428571429,132.66857142857043,132.66857142857043,221.11428571428405,221.11428571428405,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86158.545, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790113200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.28767928672962495, ""event"": ""RETEST"", ""strength"": 0.38}","{""price"": 86360.58, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790110800, ""last_ts"": 1790110800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.5397467373045506, ""event"": ""NONE"", ""strength"": 0.18000000000000002}",True
2026-09-22T22:55:58.571614+00:00,20260922T225557.468769Z,SHORT,86190.35,86323.01857142858,86323.01857142858,85969.23571428572,85969.23571428572,132.66857142857043,132.66857142857043,221.11428571428405,221.11428571428405,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86360.58, ""touches"": 1, ""kind"": ""RESISTANCE"", ""first_ts"": 1790110800, ""last_ts"": 1790110800, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 1.5397467373045506, ""event"": ""NONE"", ""strength"": 0.18000000000000002}","{""price"": 86158.545, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790113200, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.28767928672962495, ""event"": ""RETEST"", ""strength"": 0.38}",True
2026-09-22T23:10:01.444546+00:00,20260922T231000.344253Z,LONG,86497.8,86340.93104066317,86340.93104066317,86772.06354534399,86772.06354534399,156.86895933683263,156.86895933683263,274.26354534398706,274.26354534398706,1.748360838902959,1.7483608389030112,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86448.33, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790100600, ""last_ts"": 1790100600, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.3728078202547317, ""event"": ""RECLAIM"", ""strength"": 0.33}","{""price"": 86612.4125, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790095800, ""last_ts"": 1790105100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.8637242025256826, ""event"": ""NONE"", ""strength"": 0.48}",True
2026-09-22T23:10:01.548390+00:00,20260922T231000.344253Z,SHORT,86497.8,86657.03485714286,86657.03485714286,86232.40857142858,86232.40857142858,159.23485714285925,159.23485714285925,265.39142857142724,265.39142857142724,1.6666666666666667,1.666666666666636,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86612.4125, ""touches"": 4, ""kind"": ""RESISTANCE"", ""first_ts"": 1790095800, ""last_ts"": 1790105100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.8637242025256826, ""event"": ""NONE"", ""strength"": 0.48}","{""price"": 86448.33, ""touches"": 1, ""kind"": ""SUPPORT"", ""first_ts"": 1790100600, ""last_ts"": 1790100600, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.3728078202547317, ""event"": ""RECLAIM"", ""strength"": 0.33}",True
2026-09-22T23:23:31.637358+00:00,20260922T232330.809538Z,LONG,86350.01,86200.364,86200.364,86599.42,86487.18549999999,149.64599999999336,149.64599999999336,249.4100000000035,137.17549999999756,1.6666666666666665,0.9166666666666909,0.0,-112.23450000000594,ATR_BASE,NEAR_1h_RETEST,"{""price"": 86275.524, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790097300, ""last_ts"": 1790117100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5972976223887629, ""event"": ""RETEST"", ""strength"": 0.58}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.041197128743433314, ""event"": ""RETEST"", ""strength"": 0.65}",True
2026-09-22T23:23:31.823465+00:00,20260922T232330.809538Z,SHORT,86350.01,86499.65599999999,86499.65599999999,86100.59999999999,86212.8345,149.64599999999336,149.64599999999336,249.4100000000035,137.17549999999756,1.6666666666666665,0.9166666666666909,0.0,112.23450000000594,ATR_BASE,NEAR_5m_RETEST,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.041197128743433314, ""event"": ""RETEST"", ""strength"": 0.65}","{""price"": 86275.524, ""touches"": 5, ""kind"": ""SUPPORT"", ""first_ts"": 1790097300, ""last_ts"": 1790117100, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5972976223887629, ""event"": ""RETEST"", ""strength"": 0.58}",True
2026-09-22T23:35:38.173648+00:00,20260922T233536.136763Z,LONG,86195.09,86042.98228571429,86042.98228571429,86448.60285714285,86334.52207142857,152.10771428571024,152.10771428571024,253.5128571428504,139.43207142857136,1.6666666666666667,0.9166666666666906,0.0,-114.08078571427905,ATR_BASE,NEAR_1h_REJECTION,"{""price"": 86128.65, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790117700, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5241548752106314, ""event"": ""NONE"", ""strength"": 0.28}","{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.3626118881999816, ""event"": ""REJECTION"", ""strength"": 0.7000000000000001}",True
2026-09-22T23:35:38.337545+00:00,20260922T233536.136763Z,SHORT,86195.09,86347.1977142857,86347.1977142857,85941.57714285715,85941.57714285715,152.10771428571024,152.10771428571024,253.5128571428504,253.5128571428504,1.6666666666666667,1.6666666666666667,0.0,0.0,ATR_BASE,ATR_BASE,"{""price"": 86369.83499999999, ""touches"": 2, ""kind"": ""RESISTANCE"", ""first_ts"": 1790002800, ""last_ts"": 1790064000, ""timeframe"": ""1h"", ""tf_weight"": 0.5, ""distance_atr"": 0.3626118881999816, ""event"": ""REJECTION"", ""strength"": 0.7000000000000001}","{""price"": 86128.65, ""touches"": 2, ""kind"": ""SUPPORT"", ""first_ts"": 1790107200, ""last_ts"": 1790117700, ""timeframe"": ""5m"", ""tf_weight"": 0.2, ""distance_atr"": 0.5241548752106314, ""event"": ""NONE"", ""strength"": 0.28}",True
